SERVICE_WID,SERVICE,SUB_SERVICE,SERVICE_STATUS_CD,SRV_PLAN_WID,PLAN_NAME,SRV_PLAN_STATUS_CD,SERVICE_START_DATE,SERVICE_END_DATE,SERVICE_DURATION,SERVICE_START_MONTH,SERVICE_START_YEAR,SERVICE_END_MONTH,SERVICE_END_YEAR,CASE_WID,CASE_NUM,TOTAL_COST_AMT,OUTCOME_FEES_PAID_AMT,SERVICE_SUPPORT_COST_AMT,CLIENT_TYPE_WID,CLIENT_TYPE_CD,CLIENT_TYPE,BIRTH_DATE,GENDER,EDUCATION_LEVEL,BIRTH_DECATE,AGE,GROUP_AGE
2580297694.0,Skills Enhancement - STOC,FoodSafe,Closed,886699320.0,Employment Services,Open,2020-02-29,2020-02-29,0.0,2,2020,2.0,2020.0,1210901786.0,1-60756520984,3147.16,0.0,62.78,17.0,GENERAL PWD,General with a Disability,1994-03-31,Woman/Girl,Elementary,1990,29,20 - 29
2599127264.0,Client Needs Assessment,Client Needs Assessment,Closed,885801442.0,Employment Services,Open,2020-01-29,2020-03-03,34.0,1,2020,3.0,2020.0,1222846767.0,1-60674372568,851.91,,,18.0,GENERAL,General w/o a Disability,1998-08-27,Man/Boy,College,1990,25,20 - 29
2582624464.0,Client Needs Assessment,Client Needs Assessment,Closed,883109306.0,Employment Services,Closed,2020-02-14,2020-08-27,195.0,2,2020,8.0,2020.0,1223460922.0,1-60423512990,,,,1.0,BCEA EO,BCEA EO,1992-06-10,Woman/Girl,Apprenticeship,1990,31,30 - 39
2576620264.0,Job Search,Job Search,Closed,883986752.0,Employment Services,Closed,2020-02-15,2020-11-16,275.0,2,2020,11.0,2020.0,1223115695.0,1-60416008048,44.8,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1993-04-25,Woman/Girl,Elementary,1990,30,30 - 39
2571910464.0,Skills Enhancement - ESS Workshops,Essential Work Skills Workshop,Cancelled,883750035.0,Employment Services,Closed,2020-02-24,2020-02-27,3.0,2,2020,2.0,2020.0,1220503647.0,1-60457819602,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1985-12-31,Woman/Girl,Elementary,1980,38,30 - 39
2080591994.0,Skills Enhancement - STOC,Emergency First Aid,Closed,862467992.0,Employment Services,Open,2020-07-15,2020-07-15,0.0,7,2020,7.0,2020.0,1243031585.0,1-51191566744,678.99,0.0,82.24,8.0,EI REACHBACK,EI Reachback,2002-02-01,Man/Boy,University,2000,22,20 - 29
2763250464.0,Client Needs Assessment,Client Needs Assessment,Closed,820843147.0,Employment Services,Closed,2019-11-16,2019-11-29,13.0,11,2019,11.0,2019.0,1104650861.0,1-63440975901,777.0,0.0,77.0,17.0,GENERAL PWD,General with a Disability,2004-07-04,Man/Boy,Secondary,2000,19,19-
2342225464.0,Skills Enhancement - STOC,Emergency First Aid,Cancelled,869149889.0,Employment Services,Closed,2020-06-12,2020-06-19,7.0,6,2020,6.0,2020.0,1249244170.0,1-59307264330,350.0,,,7.0,EI REACHBACK,EI Reachback,2003-01-13,Woman/Girl,Elementary,2000,21,20 - 29
2970580264.0,Client Needs Assessment,Client Needs Assessment,Closed,811668546.0,Employment Services,Closed,2019-04-12,2019-04-12,0.0,4,2019,4.0,2019.0,1120729567.0,1-65502683802,,,,6.0,EI ACTIVE,EI Active,1977-12-09,Woman/Girl,University,1970,46,40 - 49
2698174464.0,Client Needs Assessment,Client Needs Assessment,Closed,881589330.0,Employment Services,Closed,2019-12-10,2020-02-10,62.0,12,2019,2.0,2020.0,1296591899.0,1-60980417238,,,,6.0,EI ACTIVE,EI Active,2005-02-27,Man/Boy,University,2000,18,19-
2300644264.0,Work Experience,Wage Subsidy Work Experience,Cancelled,861619809.0,Employment Services,Closed,2020-06-26,2020-06-30,4.0,6,2020,6.0,2020.0,1247578547.0,1-59004332250,1312.5,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2003-06-14,Man/Boy,Secondary,2000,20,20 - 29
2071308694.0,Specialized Assessments,Medical Assessment Report,Closed,862470487.0,Employment Services,Open,2020-07-16,2020-09-15,61.0,7,2020,9.0,2020.0,1243031655.0,1-51903000221,802.38,0.0,146.13,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1974-12-05,Man/Boy,Elementary,1970,49,40 - 49
7387368264.0,Job Search,Job Search,Closed,863846812.0,Employment Services,Open,2023-02-01,2023-03-09,36.0,2,2023,3.0,2023.0,1854854298.0,1-49025770128,809.04,,,8.0,EI REACHBACK,EI Reachback,2003-11-23,Man/Boy,Elementary,2000,20,20 - 29
7531754694.0,Client Needs Assessment,Client Needs Assessment,Closed,863116220.0,Employment Services,Closed,2022-11-24,2022-11-30,6.0,11,2022,11.0,2022.0,1859623221.0,1-49157320822,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1994-05-12,Man/Boy,Elementary,1990,29,20 - 29
7387190264.0,Client Needs Assessment,Client Needs Assessment,In Progress,863846894.0,Employment Services,Open,2023-02-01,2023-04-30,88.0,2,2023,4.0,2023.0,1854854104.0,1-49025800655,,,,6.0,EI ACTIVE,EI Active,1995-06-13,Man/Boy,Secondary,1990,28,20 - 29
2519271694.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,811844276.0,Self-Serve,Closed,2019-08-26,2020-08-27,367.0,8,2019,8.0,2020.0,1123560759.0,1-65759809853,393.75,393.75,0.0,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1969-12-09,Man/Boy,Elementary,1960,54,50 - 59
2604800264.0,Job Search,Job Search,Closed,882232558.0,Employment Services,Closed,2019-12-18,2020-07-12,207.0,12,2019,7.0,2020.0,1128419867.0,1-721148-70741,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1998-04-23,Woman/Girl,University,1990,25,20 - 29
2643754264.0,Job Search,Job Search,Closed,888232932.0,Employment Services,Closed,2019-12-31,2021-05-21,507.0,12,2019,5.0,2021.0,1211783311.0,1-60226849609,6809.43,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2006-02-08,Woman/Girl,Unknown,2000,18,19-
2129741264.0,Job Search,Job Search,Closed,818887349.0,Employment Services,Open,2019-05-21,2019-11-18,181.0,5,2019,11.0,2019.0,1185352474.0,1-65360255420,2883.34,0.0,162.05,18.0,GENERAL,General w/o a Disability,2005-02-23,Man/Boy,University,2000,18,19-
7725969264.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864550479.0,Employment Services,Open,2022-07-27,2022-08-01,5.0,7,2022,8.0,2022.0,1875205133.0,1-53346376419,1400.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,2001-05-21,Woman/Girl,College,2000,22,20 - 29
7674416264.0,Client Needs Assessment,Client Needs Assessment,Closed,864331738.0,Employment Services,Closed,2022-09-22,2022-09-30,8.0,9,2022,9.0,2022.0,1861683940.0,1-50744451129,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1970-09-02,Woman/Girl,Unknown,1970,53,50 - 59
7663075464.0,Client Needs Assessment,Client Needs Assessment,In Progress,864305148.0,Employment Services,Open,2022-09-27,2023-09-30,368.0,9,2022,9.0,2023.0,1861333846.0,1-50621736010,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1986-02-03,Man/Boy,Elementary,1980,38,30 - 39
7865921694.0,Job Search,Job Search,Closed,867502634.0,Employment Services,Closed,2022-06-08,2022-07-05,27.0,6,2022,7.0,2022.0,1236973570.0,1-51255030429,1312.5,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1987-12-27,Woman/Girl,Elementary,1980,36,30 - 39
7838433464.0,Job Search,Job Search,Closed,864829457.0,Employment Services,Open,2022-06-30,2022-09-09,71.0,6,2022,9.0,2022.0,1883981336.0,1-54400875622,1076.25,,,18.0,GENERAL,General w/o a Disability,1981-06-16,Woman/Girl,College,1980,42,40 - 49
7434489694.0,Self-Serve Services,Employer Identified Wage Subsidy,In Progress,863178078.0,Self-Serve,Open,2023-01-16,2023-07-02,167.0,1,2023,7.0,2023.0,1851733248.0,1-49256096115,2168.07,0.0,0.0,4.0,BCEA NEO OTHER,BCEA NEO Other,1978-07-15,Man/Boy,University,1970,45,40 - 49
8469513464.0,Job Sustainment,Job Sustainment,Closed,874088308.0,Employment Services,Closed,2021-09-01,2022-09-01,365.0,9,2021,9.0,2022.0,1252646908.0,1-59493296931,11439.3,875.0,42.0,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1977-01-01,Woman/Girl,College,1970,47,40 - 49
7545359694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,In Progress,863929279.0,Employment Services,Open,2022-11-22,2023-11-22,365.0,11,2022,11.0,2023.0,1863664650.0,1-50011241093,,,,17.0,GENERAL PWD,General with a Disability,1972-09-30,Man/Boy,Unknown,1970,51,50 - 59
7865926264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865199497.0,Employment Services,Closed,2021-07-12,2022-06-11,334.0,7,2021,6.0,2022.0,1166364201.0,1-64809359464,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1992-09-24,Woman/Girl,Secondary,1990,31,30 - 39
7025768464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,863648456.0,Employment Services,Closed,2023-03-20,2023-04-05,16.0,3,2023,4.0,2023.0,1849061598.0,1-41795475305,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1987-07-20,Woman/Girl,Secondary,1980,36,30 - 39
7518184994.0,Self-Serve Services,Self-Serve Job Sustainment,Cancelled,864001571.0,Self-Serve,Open,2022-10-25,2022-10-25,0.0,10,2022,10.0,2022.0,1864676139.0,1-50324863269,,,,17.0,GENERAL PWD,General with a Disability,2003-01-21,Man/Boy,Apprenticeship,2000,21,20 - 29
7569772264.0,Job Search,Job Search,In Progress,863970849.0,Employment Services,Open,2022-11-09,2023-11-08,364.0,11,2022,11.0,2023.0,1860144375.0,1-50005026786,226.63,,,5.0,EI ACTIVE,EI Active,1971-06-04,Man/Boy,Unknown,1970,52,50 - 59
2853924264.0,Client Needs Assessment,Client Needs Assessment,Closed,826957858.0,Employment Services,Closed,2019-09-30,2019-09-30,0.0,9,2019,9.0,2019.0,1131291443.0,1-63250551347,525.0,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1997-01-05,Man/Boy,College,1990,27,20 - 29
2841310994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,826206967.0,Employment Services,Closed,2019-10-02,2019-10-11,9.0,10,2019,10.0,2019.0,1132936184.0,1-63892568432,2362.5,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1997-03-12,Man/Boy,University,1990,26,20 - 29
2831892264.0,Job Search,Job Search,Closed,826471789.0,Employment Services,Open,2019-10-07,2022-09-14,1073.0,10,2019,9.0,2022.0,1128310073.0,1-721131-7136,1386.53,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1988-04-05,Woman/Girl,College,1980,35,30 - 39
2837688264.0,Client Needs Assessment,Client Needs Assessment,Closed,826363573.0,Employment Services,Closed,2019-10-08,2019-10-09,1.0,10,2019,10.0,2019.0,1137801805.0,1-63851932374,2596.7,,,5.0,EI ACTIVE,EI Active,1992-01-13,Woman/Girl,College,1990,32,30 - 39
2847668264.0,Client Needs Assessment,Client Needs Assessment,Cancelled,826207477.0,Employment Services,Closed,2019-10-02,2019-10-04,2.0,10,2019,10.0,2019.0,1150332260.0,1-64301189019,3524.82,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2005-03-30,Man/Boy,Unknown,2000,18,19-
2892757694.0,Job Search,Job Search,Closed,829155528.0,Employment Services,Closed,2019-08-03,2019-10-01,59.0,8,2019,10.0,2019.0,1158351799.0,1-64556659851,2454.38,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1988-07-26,Man/Boy,Unknown,1980,35,30 - 39
2284864694.0,External Referrals,Referral for Assistive Technology Services,Closed,813204237.0,Employment Services,Closed,2019-07-23,2019-07-24,1.0,7,2019,7.0,2019.0,1165594603.0,1-64727957632,2406.25,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2005-11-24,Man/Boy,Apprenticeship,2000,18,19-
2255602994.0,Client Needs Assessment,Client Needs Assessment,Closed,829667502.0,Employment Services,Closed,2019-08-08,2020-07-02,329.0,8,2019,7.0,2020.0,1156997720.0,1-64412029072,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1990-08-09,Man/Boy,Apprenticeship,1990,33,30 - 39
8866794994.0,Client Needs Assessment,Client Needs Assessment,Closed,866665314.0,Employment Services,Open,2021-02-12,2021-05-21,98.0,2,2021,5.0,2021.0,1891436473.0,1-58936979393,350.0,,,8.0,EI REACHBACK,EI Reachback,1962-07-28,Man/Boy,University,1960,61,60+
8797372694.0,Self-Serve Services,Self-Serve Services,Closed,866572711.0,Self-Serve,Closed,2021-03-10,2021-03-11,1.0,3,2021,3.0,2021.0,1898592582.0,1-58874375043,405.7,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1999-11-05,Man/Boy,Unknown,1990,24,20 - 29
2261275694.0,Skills Enhancement - STOC,Emergency First Aid,Closed,815432793.0,Employment Services,Closed,2019-07-29,2019-07-30,1.0,7,2019,7.0,2019.0,1169549350.0,1-64216693268,4029.37,0.0,164.06,10.0,EO REACHBACK,BCEA EO and EI Reachback,2000-04-06,Woman/Girl,Elementary,2000,23,20 - 29
8804953264.0,Skills Enhancement - Training Services,Occupational Skills Training,Closed,866795894.0,Employment Services,Closed,2021-05-10,2022-02-04,270.0,5,2021,2.0,2022.0,1200184300.0,1-52396058455,21807.78,0.0,18657.78,18.0,GENERAL,General w/o a Disability,2001-12-20,Man/Boy,Unknown,2000,22,20 - 29
8807796994.0,Self-Serve Services,Self-Serve Services,Cancelled,866521874.0,Self-Serve,Closed,2021-03-04,2021-03-08,4.0,3,2021,3.0,2021.0,1898249140.0,1-58230407181,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2002-01-15,Woman/Girl,Unknown,2000,22,20 - 29
8125551994.0,Work Experience,Wage Subsidy Work Experience,Cancelled,866924459.0,Employment Services,Closed,2020-10-19,2020-12-22,64.0,10,2020,12.0,2020.0,1201153609.0,1-51032948993,2362.5,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1995-01-30,Woman/Girl,Elementary,1990,29,20 - 29
8830393464.0,External Referrals,Referral to Other Employment Programs / Agencies,Closed,866725901.0,Employment Services,Closed,2021-03-08,2021-04-19,42.0,3,2021,4.0,2021.0,1200790573.0,1-52317805625,2362.5,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2001-01-27,Man/Boy,Unknown,2000,23,20 - 29
8804224264.0,Self-Serve Services,Self-Serve Services,Cancelled,866525728.0,Self-Serve,Closed,2021-03-05,2021-03-06,1.0,3,2021,3.0,2021.0,1898870344.0,1-58898545000,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1999-12-04,Man/Boy,Elementary,1990,24,20 - 29
2266044464.0,Job Search,Job Search,Closed,811487677.0,Employment Services,Closed,2019-07-23,2019-07-23,0.0,7,2019,7.0,2019.0,1189901879.0,1-65500721250,4716.25,0.0,49.44,1.0,BCEA EO,BCEA EO,2003-07-26,Woman/Girl,Secondary,2000,20,20 - 29
8797783694.0,Job Search,Job Search,Closed,866583298.0,Employment Services,Closed,2021-03-09,2022-03-03,359.0,3,2021,3.0,2022.0,1898662762.0,1-58881104795,,,,1.0,BCEA EO,BCEA EO,1988-04-07,Woman/Girl,College,1980,35,30 - 39
8175264464.0,Work Experience,Discovery Assessment,Closed,866988583.0,Employment Services,Open,2020-11-20,2021-02-03,75.0,11,2020,2.0,2021.0,1230305606.0,1-51382862243,3911.25,0.0,0.0,2.0,BCEA NEO PWD,BCEA NEO PWD,2004-12-24,Woman/Girl,Unknown,2000,19,19-
2294525694.0,Client Needs Assessment,Client Needs Assessment,Cancelled,814081292.0,Employment Services,Closed,2019-07-08,2019-07-08,0.0,7,2019,7.0,2019.0,1166724500.0,1-64840829444,,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1974-03-12,Woman/Girl,University,1970,49,40 - 49
2131411464.0,Job Search,Job Search,Closed,816379712.0,Employment Services,Closed,2019-06-10,2019-09-02,84.0,6,2019,9.0,2019.0,1174993629.0,1-64119953069,1312.5,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1991-04-04,Man/Boy,Elementary,1990,32,30 - 39
2256550994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,815554119.0,Employment Services,Closed,2019-07-29,2019-08-01,3.0,7,2019,8.0,2019.0,1169134509.0,1-64103201135,13.13,0.0,13.13,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1998-01-10,Man/Boy,College,1990,26,20 - 29
2136723464.0,Client Needs Assessment,Client Needs Assessment,Closed,814905717.0,Employment Services,Closed,2019-06-26,2019-08-19,54.0,6,2019,8.0,2019.0,1161062920.0,1-64253727279,350.0,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1989-10-02,Man/Boy,Secondary,1980,34,30 - 39
2150441994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,816030900.0,Employment Services,Closed,2019-06-17,2019-10-08,113.0,6,2019,10.0,2019.0,1174802280.0,1-64113946783,2684.66,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2001-02-10,Woman/Girl,University,2000,23,20 - 29
2252590464.0,Self-Employment,Business Concept Development and Acceptance,Closed,829814225.0,Employment Services,Closed,2019-08-06,2019-08-06,0.0,8,2019,8.0,2019.0,1157241747.0,1-64539329620,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1987-12-24,Woman/Girl,Unknown,1980,36,30 - 39
2243746464.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,829761788.0,Self-Serve,Closed,2019-08-08,2020-08-18,376.0,8,2019,8.0,2020.0,1157643558.0,1-64506522899,781.5,393.75,138.72,4.0,BCEA NEO OTHER,BCEA NEO Other,2002-11-10,Man/Boy,University,2000,21,20 - 29
2252451694.0,Client Needs Assessment,Client Needs Assessment,Closed,829899084.0,Employment Services,Closed,2019-08-06,2020-01-21,168.0,8,2019,1.0,2020.0,1157241455.0,1-64534213727,,,,6.0,EI ACTIVE,EI Active,1999-08-02,Man/Boy,Apprenticeship,1990,24,20 - 29
7244809994.0,Client Needs Assessment,Client Needs Assessment,Closed,864808418.0,Employment Services,Closed,2022-05-16,2022-05-19,3.0,5,2022,5.0,2022.0,1879906117.0,1-53956195028,3452.94,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1981-12-20,Man/Boy,Unknown,1980,42,40 - 49
7276271264.0,Self-Serve Services,Self-Serve Services,Cancelled,864876385.0,Self-Serve,Closed,2022-05-02,2022-06-17,46.0,5,2022,6.0,2022.0,1880960197.0,1-54011314807,,,,7.0,EI REACHBACK,EI Reachback,1973-01-28,Woman/Girl,Elementary,1970,51,50 - 59
7730577694.0,Skills Enhancement - ESS Workshops,Essential Work Skills Workshop,Closed,864486381.0,Employment Services,Closed,2022-08-26,2022-09-06,11.0,8,2022,9.0,2022.0,1875965934.0,1-53387580009,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1989-05-10,Man/Boy,College,1980,34,30 - 39
2268490264.0,Client Needs Assessment,Client Needs Assessment,Closed,829976366.0,Employment Services,Closed,2019-08-01,2019-08-02,1.0,8,2019,8.0,2019.0,1158281292.0,1-64577477873,350.0,,,18.0,GENERAL,General w/o a Disability,1985-02-26,Man/Boy,Apprenticeship,1980,38,30 - 39
7652386694.0,Self-Serve Services,Self-Serve Services,Set Up,864099850.0,Self-Serve,Open,2022-09-28,,,9,2022,,,1862993938.0,1-50688007524,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1991-07-31,Woman/Girl,College,1990,32,30 - 39
7638711264.0,Specialized Assessments,Neuropsychological Vocational Assessment,Closed,867341156.0,Employment Services,Open,2022-07-11,2022-08-31,51.0,7,2022,8.0,2022.0,1233719144.0,1-51534008433,3456.25,0.0,3456.25,17.0,GENERAL PWD,General with a Disability,2004-11-22,Woman/Girl,Unknown,2000,19,19-
7762939464.0,Client Needs Assessment,Client Needs Assessment,Closed,864419498.0,Employment Services,Open,2022-08-08,2022-10-10,63.0,8,2022,10.0,2022.0,1874760359.0,1-53001886616,2450.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1996-11-06,Woman/Girl,Unknown,1990,27,20 - 29
7748427464.0,Work Experience,Unpaid Work Experience,Closed,865042793.0,Employment Services,Open,2022-08-18,2022-09-16,29.0,8,2022,9.0,2022.0,1889084029.0,1-55005387458,3106.25,0.0,0.0,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2004-08-31,Man/Boy,University,2000,19,19-
7659179464.0,Job Search,Job Search,Ended Delivery,864490457.0,Employment Services,Open,2022-08-08,2023-04-03,238.0,8,2022,4.0,2023.0,1874760392.0,1-53030072307,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2006-03-15,Woman/Girl,Apprenticeship,2000,17,19-
7608553264.0,Skills Enhancement - Training Services,Occupational Skills Training - Feepayer,Set Up,865124423.0,Employment Services,Open,2022-10-12,,,10,2022,,,1812523170.0,1-57699808859,1968.75,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1994-09-13,Woman/Girl,Unknown,1990,29,20 - 29
7864292264.0,Work Experience,Wage Subsidy Work Experience,Closed,867332184.0,Employment Services,Closed,2022-07-02,2022-08-25,54.0,7,2022,8.0,2022.0,1233432243.0,1-51415211670,5083.09,0.0,3527.78,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1997-05-19,Woman/Girl,Elementary,1990,26,20 - 29
7809153694.0,Self-Employment,Business Launch & Implementation,In Progress,864839375.0,Employment Services,Open,2022-09-18,2023-06-09,264.0,9,2022,6.0,2023.0,1880504836.0,1-53924719709,17297.0,0.0,14584.5,17.0,GENERAL PWD,General with a Disability,1980-10-17,Man/Boy,Unknown,1980,43,40 - 49
7228095994.0,Client Needs Assessment,Client Needs Assessment,Closed,864891256.0,Employment Services,Open,2022-04-21,2022-04-21,0.0,4,2022,4.0,2022.0,1884463372.0,1-54444443431,1750.0,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1965-01-01,Man/Boy,Unknown,1960,59,50 - 59
7142780994.0,Self-Serve Services,Self-Serve Services,Ended Delivery,864212829.0,Self-Serve,Open,2022-03-25,2023-03-27,367.0,3,2022,3.0,2023.0,1886852947.0,1-54732941447,,,,17.0,GENERAL PWD,General with a Disability,2003-12-02,Man/Boy,Unknown,2000,20,20 - 29
7107286994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864267636.0,Employment Services,Open,2022-04-06,2022-04-12,6.0,4,2022,4.0,2022.0,1128408745.0,1-721156-710096,640.06,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1994-05-24,Woman/Girl,Elementary,1990,29,20 - 29
7298744464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,In Progress,864248720.0,Employment Services,Open,2022-04-12,2023-04-12,365.0,4,2022,4.0,2023.0,1884905268.0,1-54493502100,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1983-11-21,Man/Boy,Elementary,1980,40,40 - 49
7108156994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Set Up,864267651.0,Employment Services,Open,2022-04-08,,,4,2022,,,1885574194.0,1-54577267618,,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1986-07-09,Non-Binary,Secondary,1980,37,30 - 39
8693896694.0,Client Needs Assessment,Client Needs Assessment,Closed,866370023.0,Employment Services,Open,2021-04-30,2021-05-07,7.0,4,2021,5.0,2021.0,1894325647.0,1-58360218748,,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1999-01-18,Woman/Girl,Unknown,1990,25,20 - 29
8688265994.0,Job Sustainment,Job Sustainment,Closed,866546662.0,Employment Services,Closed,2021-06-07,2022-06-06,364.0,6,2021,6.0,2022.0,1897251859.0,1-58796440400,1750.0,1750.0,0.0,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,2006-03-06,Woman/Girl,College,2000,17,19-
7145038994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864216837.0,Employment Services,Open,2022-03-29,2022-04-18,20.0,3,2022,4.0,2022.0,1886759983.0,1-54688645102,525.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,2006-02-20,Woman/Girl,University,2000,17,19-
2854820264.0,Job Sustainment,Job Sustainment,Closed,828310777.0,Employment Services,Closed,2019-09-30,2020-08-18,323.0,9,2019,8.0,2020.0,1145711719.0,1-63198703824,415.64,0.0,415.64,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1995-04-29,Man/Boy,College,1990,28,20 - 29
7286610694.0,Client Needs Assessment,Client Needs Assessment,Closed,864888899.0,Employment Services,Open,2022-04-27,2022-05-27,30.0,4,2022,5.0,2022.0,1883863156.0,1-54363500976,12919.2,0.0,32.2,9.0,EO ACTIVE,BCEA EO and EI Active,1972-08-19,Man/Boy,Elementary,1970,51,50 - 59
7147489464.0,Job Sustainment,Job Sustainment,Closed,865266370.0,Employment Services,Closed,2022-03-01,2023-03-15,379.0,3,2022,3.0,2023.0,1816819387.0,1-57362398198,12884.04,1925.0,0.0,10.0,EO REACHBACK,BCEA EO and EI Reachback,1985-07-22,Man/Boy,Unknown,1980,38,30 - 39
7138833464.0,Client Needs Assessment,Client Needs Assessment,Closed,864285245.0,Employment Services,Open,2022-04-01,2022-04-20,19.0,4,2022,4.0,2022.0,1128566659.0,1-721148-1848,818.13,0.0,818.13,2.0,BCEA NEO PWD,BCEA NEO PWD,2001-07-07,Man/Boy,Secondary,2000,22,20 - 29
7102013464.0,Work Experience,Customized Employment  - Employment Focused,Closed,865476983.0,Employment Services,Closed,2022-03-25,2022-04-29,35.0,3,2022,4.0,2022.0,1826507257.0,1-55881288338,,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1989-02-15,Man/Boy,University,1980,34,30 - 39
7287877464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864888201.0,Employment Services,Open,2022-05-17,2022-06-10,24.0,5,2022,6.0,2022.0,1883863178.0,1-54363191838,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1977-07-24,Woman/Girl,Elementary,1970,46,40 - 49
2847584694.0,Job Sustainment,Job Sustainment,Closed,821400007.0,Employment Services,Closed,2019-09-17,2021-02-02,504.0,9,2019,2.0,2021.0,1150896864.0,1-64342323266,1344.66,1312.5,0.0,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1978-06-01,Woman/Girl,University,1970,45,40 - 49
7180479694.0,Client Needs Assessment,Client Needs Assessment,Closed,864965563.0,Employment Services,Open,2022-03-09,2022-03-11,2.0,3,2022,3.0,2022.0,1882089562.0,1-54811927670,2362.5,,,18.0,GENERAL,General w/o a Disability,1995-11-07,Woman/Girl,Elementary,1990,28,20 - 29
7180478694.0,Client Needs Assessment,Client Needs Assessment,Closed,864965768.0,Employment Services,Open,2022-03-09,2022-03-10,1.0,3,2022,3.0,2022.0,1882089718.0,1-54898325836,3362.49,,,8.0,EI REACHBACK,EI Reachback,2001-05-07,Man/Boy,University,2000,22,20 - 29
